id,title,avatar,rating,snippet,likes,date,iso_date,response
1d1a57dc-8837-4454-9255-d860ff300f26,Jaylen Lenear,https://play-lh.googleusercontent.com/a/ACg8ocL4esNXXeYxmDJlfPMv8pVzOukAd5wFAUZ9WiEXPtr4MpubWQ=mo,3.0,Overall ok. There's constantly something wrong but they tend to fix it pretty good. Something weird is how you can have a perfect score in a slow tournament and still not win first place. They really should only have 4-5 round tournaments (they use too) to avoid this,94,"May 10, 2022",2022-05-10T15:08:39Z,
17341c50-91d0-4a73-9efa-cb98a734d553,Daksh,https://play-lh.googleusercontent.com/a/ACg8ocLH2lHFfvuJEJZM8Oyfjed_54PM9dp7qvb5xSHq0_uBEHv9pg=mo,1.0,I didn't expect this so bad well when I am playing 15 min plus one my time get low automatically when there is my opponent s turn tell me if there is a glitch or something or your game is garbage sorry for the harsh words but.....,0,"September 27, 2024",2024-09-27T11:20:44Z,
3b6ed237-9e05-4850-a76c-fd7212ccfcbe,Daniel da Silva Figueiredo,https://play-lh.googleusercontent.com/a-/ALV-UjWINW0gLCa3hoiRtLY9qvFF3atJRAxarQX4FJ4HFF5gydLiXOE,4.0,"The app is very good and helps with learning, but the audios in Portuguese are missing so that children can learn and interact better with the purpose of the videos.",31,"September 05, 2023",2023-09-05T14:27:39Z,"{'title': 'Chess.com', 'snippet': ""Hi again, Daniel! Thank you for updating your review❣️ Please let us know if your family has any other questions or concerns. We'll do everything we can to help :)"", 'date': 'September 05, 2023', 'iso_date': '2023-09-05T21:27:00Z'}"
921cdd00-66a9-4851-8152-1067b5ed0376,Cody D.,https://play-lh.googleusercontent.com/a/ACg8ocImWRHd0kxcLh95pGBV6j-XRi0_8D2D2OzMcd6v_mI1veUCfw=mo,1.0,Got the app so it would be easier to play with my son. But when we play vs you have to back out to the home screen every time the other person makes a move rather than showing the move on your screen. The board won't update unless you back out of the current game and then go back in.,7,"October 04, 2023",2023-10-04T00:01:41Z,"{'title': 'Chess.com', 'snippet': ""Thank you for this feedback, Cody :) I'm sorry to hear about your poor user experience! To serve you better, please email us at support@chesskid.com so we can do everything in our power to help!"", 'date': 'October 10, 2023', 'iso_date': '2023-10-10T00:45:10Z'}"
1fbfc803-80b3-45ee-a937-7c4b670a2fb5,Jepoy pogi wow,https://play-lh.googleusercontent.com/a-/ALV-UjUCAghTp4nxjKF-iZiUXDqTApJuuPpRz2pBt0jqnt3IPatq4f4,1.0,"The game has no screen light control, so the light will keep on dimming every time. And no we are not going to change the phone settings each time we are going to play the game. the kid needs to constantly tap the game so it the light wont turn off the result is they accidentally moving the piece.",22,"November 28, 2023",2023-11-28T03:57:27Z,"{'title': 'Chess.com', 'snippet': ""We're sorry to hear you're having a hard time with this! To better assist you, can you please write to our amazing support staff regarding the problems you are experiencing? Email us at support@chesskid.com and we'll do everything we can!"", 'date': 'November 30, 2023', 'iso_date': '2023-11-30T00:02:54Z'}"
357c6425-cc77-4ab0-b2d3-68678f512832,ادم ايتناش,https://play-lh.googleusercontent.com/a/ACg8ocL-I2w79yamb3i8YFT32INAI0D28FxTo6-vHcFqLwPjsETkaA=mo,1.0,"Tip: forget this app, go to the chess kids site and create a home screen shortcut. But do give it one star so devs do something about this garbage app. No feature parity with iphone version, is an automatic one star. My family have 4 android devices and two ios. Why not develope the app using a cross platform kit. What's wrong with unity2d ? We cannot edit profile and add each other as friends to play. ios ones can do all that.",19,"December 23, 2021",2021-12-23T14:40:43Z,
c3379612-80bd-4dd7-af22-417e8ca0e965,fa bagherzad,https://play-lh.googleusercontent.com/a/ACg8ocL6BlGBbiY_lTCRriJGclmr8Gda6gpXBfeaO6oXGI0YpVuQrQ=mo,5.0,I uave bought Gold membership from this app and it does not show it on app now. Every thing has been reset. Update: The support reached me and helped to bring back my account. I appreciate them being fast and supportive.,8,"August 31, 2023",2023-08-31T04:17:12Z,"{'title': 'Chess.com', 'snippet': 'Thank you for letting us know about the difficulties you’re experiencing :) I can imagine how frustrating that would be! To serve you better, please email us at support@chesskid.com so we can do everything in our power to help!', 'date': 'August 30, 2023', 'iso_date': '2023-08-30T18:39:37Z'}"
a350f1a3-68af-4aae-b096-8740d4444fa7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,4.0,"I got my ratings by working really hard , I am 13 and ratings are 1170 but.I started losing again because lots of parents plays it too with their child and chess engine cheaters are slowly getting common..I got my ratings by lots of hard work now my ratings are 1050 please make a system that players can't cheat and parents can't have a match with kids because they beat me easily. And also when other kids see I am winning they turn of their data and shows reconnecting and I have to wait to win.",28,"January 31, 2020",2020-01-31T10:18:42Z,
f9c8d295-0eea-4e7f-bd49-5a3615bd5b66,YE L,https://play-lh.googleusercontent.com/a-/ALV-UjVvQcwRf59-dsSnI6LbsM7b83GRVhHUbtJSPBFaor7JatttQbIZ,1.0,"I try to log into the app, and I get a ""Too many login attempts"" message. So I wait a day and I try again. It still says ""Too many login attempts"" so I reinstall the app. Still no. Chesskid has a lot of bugs to fix.",7,"March 27, 2021",2021-03-27T16:23:37Z,
c48dac59-0c50-4c01-a96d-222589bf9a85,tabita sitariu,https://play-lh.googleusercontent.com/a/ACg8ocJxFz1BKNAxNltNlQHQ42v1Ci5nGOK7CqB-xm00gySCav27eA=mo,3.0,"Very good lessons, but many errors that won't allow you to finish the lessons and it won't allow you to go back and replay it. Very frustrating",32,"October 24, 2021",2021-10-24T22:23:04Z,
3263ba06-7663-45f4-86e4-9911e6017463,ALICE DILIG,https://play-lh.googleusercontent.com/a/ACg8ocJvG1g__fY1Dlwx5x4QMdpcPz8DyThcQvsd45SDHQ_BRp6g_A=mo,5.0,it let me learn how to play chess,0,"December 12, 2024",2024-12-12T21:16:21Z,
793fe921-0ecd-4042-aa2f-b96f1ca4d730,Scudder Taylor,https://play-lh.googleusercontent.com/a-/ALV-UjVQ_ZxDEkxu2Tf2ZGMtO_mrPFMnFzxtl4Ucp1X7vwj2PSBHFOzV,5.0,GREAT! Makes kids love learning chess. thanks,9,"August 01, 2024",2024-08-01T21:33:02Z,
666d6fe7-d8fb-4307-b94e-1df7e6eef938,Ngoza sakala,https://play-lh.googleusercontent.com/a-/ALV-UjXXTdA-1cswxq5d8j0Nrzmd4TOXEM1RpY6fuiuKSO-CZSsn3xeL,5.0,It's a great game but I unlocked all the bots without paying,6,"July 21, 2024",2024-07-21T13:25:07Z,"{'title': 'Chess.com', 'snippet': 'Thank you for your review! :) If there seems to be an error with the bots or another aspect of the app, please let us know at: www.chesskid.com/support', 'date': 'July 26, 2024', 'iso_date': '2024-07-26T23:22:12Z'}"
5d1b35ef-45e1-48cf-a411-765a0873d6a6,Mary Kabwe,https://play-lh.googleusercontent.com/a-/ALV-UjX3pd5X9ElmnVJjVKJqf2rPqgLpxMNrP2HsDEntDM3BlLbyQPZi3w,5.0,this game is very good 👍 👍 👍,0,"December 18, 2024",2024-12-18T06:27:16Z,
59250f24-8462-4983-9a63-d6810c984c7d,Muhammad Ozil Saleh,https://play-lh.googleusercontent.com/a-/ALV-UjXontVO7I_LmX5V5Fxq_n5Iq5IuAyAn-ZsNn3aqdMfItm6O4U4Q,5.0,good for kid's,0,"December 20, 2024",2024-12-20T02:16:27Z,
1f0ea95b-90fd-49a5-aebe-538850b90be6,Shiva,https://play-lh.googleusercontent.com/a-/ALV-UjUmYPgEB4hM0xmmG6D1aZprn5A0sbSL3ndTqIKV9LhuTDSo6OIR,5.0,Good to practice and learn. It's a great gift for children.,1,"August 02, 2024",2024-08-02T06:30:10Z,"{'title': 'Chess.com', 'snippet': ""We're thrilled you like the ChessKid app. Thank you for your review! :)"", 'date': 'August 23, 2024', 'iso_date': '2024-08-23T17:10:55Z'}"
236e7f8a-b67e-4ccb-a1bc-172f432ddd60,Gio Kang-Miles,https://play-lh.googleusercontent.com/a/ACg8ocIUw85jFudEgnbjCilyVcEr2-8HN5a32LiGwnWgAllpvqR5Dw=mo,4.0,"It's quite good in general however when I play a game, on all devices when I choose a square I'd like to move it to, it comes one square early. SUPER annoying!",46,"June 12, 2022",2022-06-12T14:44:12Z,"{'title': 'Chess.com', 'snippet': ""Hello, Gio! Thanks for the feedback :) Are you still experiencing this square issue? Please let us know! You can email us at support@chesskid.com and we'll do everything we can to help :)"", 'date': 'February 09, 2023', 'iso_date': '2023-02-09T20:21:10Z'}"
c9f3b37c-f733-4034-980c-1281615b4784,Kavita Ganesan,https://play-lh.googleusercontent.com/a/ACg8ocINA3g6bX_O_cLmBaktDBzHDgNSajMEE491yV6p72Q69PU-r_UN=mo,5.0,good chess practice:many bots/animals to play with,0,"November 09, 2024",2024-11-09T00:29:21Z,
242f06a8-7e92-47c2-9a4f-26fa7a17f6c5,Amuge Robinson,https://play-lh.googleusercontent.com/a-/ALV-UjU3tXX678SdC8j_sNoh5O-zF4vAd4-Rqr64Fdn9W2ohQ1kQTEde,4.0,"the game is interesting but it is not that good enough if you play level (1-3) it Will tell you that write your information and i wrote it but it's not rotating that is the reason why I didn't like the game but the reason why I like the is because it were interesting and good for children with the age of (7-15) it very good for them,it make there brain very smart and do not allow them to play it too much because it will affect their education and they will not be able to make up with their mate",11,"May 29, 2023",2023-05-29T14:53:53Z,"{'title': 'Chess.com', 'snippet': 'Thank you for the feedback, Amuge! If we can help you with anything, please email our amazing support team at support@chesskid.com.', 'date': 'June 09, 2023', 'iso_date': '2023-06-09T18:30:40Z'}"
d2d324f6-5c27-4a38-af24-63b8cc21b372,Vincent Fouré,https://play-lh.googleusercontent.com/a-/ALV-UjXnETjraYONvYMZ9VdIp-JYppyTyej6lh-ZKmlCDIksaoVjywat,2.0,The graphics are terrible. My 4 year old looked at it and said can we play the real one. I love the idea of the app but it needs to look better,19,"September 19, 2022",2022-09-19T17:44:07Z,"{'title': 'Chess.com', 'snippet': 'Thank you for the feedback! We want the app to be not just okay but GREAT! Let us know how we could improve by writing to support@chesskid.com. We appreciate your input!', 'date': 'September 27, 2022', 'iso_date': '2022-09-27T21:39:46Z'}"
5d1c66ee-d519-4e21-92bf-fc856cf51ff1,Sean Ajay Reynales,https://play-lh.googleusercontent.com/a-/ALV-UjWOarAEp5_DVc9c2Dw7kI-RwWk04V5n1IH7mJkDqdD6MRHBNDJ2_Q,1.0,"Please fix it, I always check everyday. I can't upgrade. I only on Pawn Level. And the videos aren't complete, an ad always pops up.",13,"May 15, 2020",2020-05-15T12:50:32Z,
5d7013b7-49f3-46ba-b397-7ad651e33c31,Napelel Mwasha,https://play-lh.googleusercontent.com/a-/ALV-UjWLX1REpilV_W5KUNQyqH_PeYMfl3_9QCIgnBWmQJ3nRQgSE2Dx,1.0,It's really good I just loveee .. it but we'll there are some promblems when white wants to play ... And it just sits there and doesn't play and aslo alot of information that ur offiline which is a bit oh a lot annoying... Pls fix it,1,"March 13, 2023",2023-03-13T19:20:07Z,"{'title': 'Chess.com', 'snippet': ""Hello! I'm sorry to hear about the poor user experience! I would suggest deleting and reinstalling the app as the data may be corrupted, restarting your device and make sure you’re on the latest version of the operating system available through the App Store. Please write to us at support@chesskid.com and we'll do everything we can to help :)"", 'date': 'March 15, 2023', 'iso_date': '2023-03-15T22:20:34Z'}"
d31426d3-76d2-4abe-9d80-154ecd0d994d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,5.0,"This is great for kids and actually help teachers kids. in online mode, its impossible for any hate or bad influences to your child, yourself or you're student, ect. THIS SHOULD NOT be blocked in any way. Reccomend it!",10,"June 25, 2019",2019-06-25T23:18:53Z,
f22bd8bf-8540-4bef-a941-bb0d57161707,Joshua Ackley,https://play-lh.googleusercontent.com/a-/ALV-UjVKXmfiApreAhaFRmyu50MVBRYSBWBDuWdorep02cLswknRLEGR0w,3.0,"Overall app is good for my 10 year old, but please give us notifications for moves! Getting to play with my son gets tiresome having to let the other know every time we've made a move.",52,"July 09, 2021",2021-07-09T21:19:02Z,
f27d8f6f-5cdf-48a8-ab27-b6df02e034c1,Elsie Roker,https://play-lh.googleusercontent.com/a/ACg8ocJUke3yH5egvDXqioQ7H8lEMvf6wAMvLVHnAgnpLx5f2w67bg=mo,4.0,ChessKid is amazing! My chess teacher highly recommends it and it has videos you can watch so you can learn chess. The videos don't work sometimes tho that is why I gave this game 4 stars. Also you can play robots based on how good you are and chess and you can get better. When you are ready to play kids you can!,6,"June 11, 2021",2021-06-11T22:53:58Z,
d407ad67-cd33-406a-b31d-3af6efab46e6,Samantha Fedorov,https://play-lh.googleusercontent.com/a/ACg8ocLBFo0VTqTUj23Luti9RGRZiRuu7kYp7dtnWFdXbTW41yg0CA=mo,1.0,"1. The app is ugly and unpleasant to look at 2. The match system is terrible, people with 2000 elo can play people with 1000 elo 3. Occasionally when someone wins the app says they lost 4. Running out of time doesn't equal a loss? Why is there even time then. 5. The star system doent function",29,"April 07, 2021",2021-04-07T12:51:25Z,
574acc29-7716-45f4-b92d-032424df1059,Da Niel,https://play-lh.googleusercontent.com/a/ACg8ocJPazcwLGmN8m_O4qIBXMRBXXD1V1C8gWs0tFr8I0SDf7I5QQ=mo,1.0,"Horrible app. After every single move it throws me out of board view and doesn't update. Additionally, you cannot change the settings of your kids account. Use website, its much better. For this app I never would pay regularly! Uninstalled...",12,"January 27, 2022",2022-01-27T14:48:06Z,
d15ee1f6-2dd1-4190-8cbe-2b9bc19e298e,Patrick McGrath,https://play-lh.googleusercontent.com/a/ACg8ocKPSVaVO_b1OU9gIwUrK_GiZZK5T74BjCeWtta76w4KUqVprA=mo,1.0,This app is busted. Tried to play with my son but encountered error after error after error. Both on fully updated Android devices.,8,"September 04, 2020",2020-09-04T01:11:06Z,"{'title': 'Chess.com', 'snippet': ""We're so sorry to hear of the error issues! Could you please let us know what errors you encountered and we will work on fixing them! support@chesskid.com. Thank you!"", 'date': 'September 04, 2020', 'iso_date': '2020-09-04T01:16:20Z'}"
c6501c83-1732-43b4-b271-aa37c2790b2a,Sourav Halder,https://play-lh.googleusercontent.com/a-/ALV-UjVTrmyM3V5TXpw9VQJbi9PpRTnIJ4F01f8nCKw64qQiM10-dTlC,1.0,Totally bad app. Firstly I can not log in or log out in this app. Registration process is too complicated. I emailed to the support team but there was no response.,2,"November 19, 2022",2022-11-19T18:22:58Z,"{'title': 'Chess.com', 'snippet': ""Hello, Sourav! I'm sorry to hear that you're having difficulties with the app! We are currently working on the registration process :) How can we can make it better?! We appreciate your feedback; it helps us improve the user experience! Please write to us at support@chesskid.com and we'll do everything we can to help you :)"", 'date': 'November 22, 2022', 'iso_date': '2022-11-22T23:31:55Z'}"
1b24774d-a621-4e0b-9f48-9f8ed3b85ed0,Rajinder Kaur,https://play-lh.googleusercontent.com/a-/ALV-UjXEQn7V2GetQ79See9wXyVusJFPD4Nzw-Q4cpR0slf9xcJIPEkJNg,4.0,App is good my daughter likes a lot bit I think the upgrade version is costly and that too only 1 year. I wish little less cost. Overall good app,10,"August 11, 2020",2020-08-11T06:36:41Z,
79847c2e-98ed-44a9-a251-87cf81428fcc,Alexander Averbukh,https://play-lh.googleusercontent.com/a/ACg8ocJ5aySZgjIegkfvrL-56iQ2_581DOXNiUuKixYNlFjCHQw7og=mo,1.0,"The app is good, but it no longer lets me login after the recent update even though everything works fine in the browser version. I'll change the rating after it works.",24,"February 09, 2023",2023-02-09T10:48:08Z,"{'title': 'Chess.com', 'snippet': ""We're sorry to hear about this poor user experience! I suggest deleting, reinstalling and restarting your device in case there's a problem with the app's stored data. Also, make sure you’re on the latest version of the operating system available through the App Store. Email us at support@chesskid.com and we'll do everything we can to help!"", 'date': 'February 14, 2023', 'iso_date': '2023-02-14T23:51:07Z'}"
612903cc-c111-48d9-92bf-3bead27b0d63,Deena CK,https://play-lh.googleusercontent.com/a-/ALV-UjXmb32wEaM5iTHE_JH-DmFZmYAJxsrgVgTRUxpglmBWzU_61JWyYw,2.0,Lot of bugs in the tests after each lesson which confuses kids. Lesson content is good and clear though. Is it worth the gold membership i paid for? Still undecided on it.,4,"November 09, 2022",2022-11-09T09:23:47Z,"{'title': 'Chess.com', 'snippet': ""Hello! I'm sorry you're experiencing bugs on the site! Can you give us some specifics, please? When does the bug start? What happens exactly? We appreciate your feedback; it helps us improve the user experience! Are you aware that we have a 30-day no-questions-asked money-back guarantee? Try out all the premium features and see for yourself! :)"", 'date': 'November 10, 2022', 'iso_date': '2022-11-10T02:38:46Z'}"
93b37610-e1b0-4296-add7-b8516ab314d5,Seema Ray,https://play-lh.googleusercontent.com/a/ACg8ocKZXUa8iiAfCOdfb7XnA384sE-CrdSr0AK1HU-eko-nNrfS6JRy=mo,5.0,"This app is great! There are some problems that can be fixed but they are very small and dont even matter. If you want to play chess or you want your child to, this is the app!",35,"April 11, 2021",2021-04-11T03:46:04Z,
a1d77d64-fb28-4c5a-be48-7c08c342bfab,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,It a pretty good game but I am rating it 1 star because it has a big problem that is if your opponent in fast chess is dissconected and you play your move then your time is still running and by this I lose stars and my rating goes down,38,"March 20, 2020",2020-03-20T14:28:47Z,
9379d684-822e-48a8-9d56-e550e4783b53,Ambar Pandya,https://play-lh.googleusercontent.com/a-/ALV-UjWwv8GlVm49mCsmYpwWuVuw48wb27BYMv0v_3Uc2J_5cpP0kryL,5.0,Now I am totally free from M.A sem-4 exams so I can spare my time with excellent chess kids in this application. I really like and appreciate kid's chess strategies because they are very talented in chess formations. Keep up good work 👍👍👍👍👍,0,"April 26, 2022",2022-04-26T11:13:44Z,
90e2aebd-d221-4113-8889-82865e0be851,Mark K,https://play-lh.googleusercontent.com/a/ACg8ocJGFwTozaCEZ-A-0Gf6A_xHHmIFy21WQSJduBTVSbBL7iy9sA=mo,4.0,Good app. They definitely want money though. You can play for free but you're very limited on puzzles and any type of training.,19,"October 22, 2023",2023-10-22T02:51:15Z,"{'title': 'Chess.com', 'snippet': ""We're glad you're enjoying ChessKid, Mark 😊 Thanks for the feedback❣️ Our unlimited gold membership does have a 30 day money back guarantee! Try it out for yourself and see how much fun it is 🤩."", 'date': 'October 23, 2023', 'iso_date': '2023-10-23T21:02:06Z'}"
ecc6c723-2552-4972-9ac2-a1028a1b5d2d,Nizar Nassar,https://play-lh.googleusercontent.com/a/ACg8ocJwZ33jUwc24dmjw6Rsgs2ZiDfzVCVs6XEsYflMATD_eYt5mw=mo,2.0,The learning is ok but the matches with other kids keep getting cut off and ended early. Not fun..,2,"January 01, 2023",2023-01-01T22:15:41Z,"{'title': 'Chess.com', 'snippet': ""Hello! I'm sorry you're experiencing bugs on the site! Thank you for taking the time to tell us about it! I've just shared your feedback with my colleagues. They will be taking a look at this! If you need help with anything else, please write us at support@chesskid.com and we will do everything we can to help :)"", 'date': 'January 11, 2023', 'iso_date': '2023-01-11T07:38:41Z'}"
3953eca1-d203-45ad-8577-66d59b9290fb,Brooke Helvey,https://play-lh.googleusercontent.com/a-/ALV-UjWKiucW3F_0ISW4RTWIqrZubIVbyQS-grugquwJmD1G3u-3GlTmLQ,2.0,needs more explanation about why you can't move certain pieces in play.... what is check and check mate... it's good for learning how the pieces move but other than that not much help,3,"December 31, 2023",2023-12-31T22:00:55Z,"{'title': 'Chess.com', 'snippet': 'Hello, Brooke! Thank you for the feedback :) I will pass your suggestions on to my team. We are always looking to improve the user experience! Please write to us at support@chesskid.com with more questions, concerns, and ideas for improvement.', 'date': 'January 03, 2024', 'iso_date': '2024-01-03T18:56:55Z'}"
3a0d885a-7ecc-4c9e-8f8c-dc28a4ab977f,Mitali Nandi,https://play-lh.googleusercontent.com/a-/ALV-UjWG0ZRzz1Cocu-AqHNfk8tBRCc-7mEPZcjgpINOiBKltQHt2co,5.0,"Chesskid is an very fun , Educational and Safe and Easy to navigate app . I was a chess begginer and from Begginer chesskid helped be grow an Intermmeadiate player . I joined tournaments and I qualify for First for only CHESSKID. Chesskid features are very nicely programmed. Puzzles , puzzle duel , Vs bots and kids , tournaments, online coaching , lessons , funny videos , Workouts , brew masters ,coaches , board trainer and tactics trainer , clubs and friends etc are features of chesskid. 😉",25,"July 10, 2021",2021-07-10T15:06:02Z,
e94f3b7c-1c72-427f-ae64-92627e45613c,Avery Toaster,https://play-lh.googleusercontent.com/a-/ALV-UjVennX3NYkBWWn4OEHout8eGuRgGsbZTOB3wR173ReCIqXHt1c,5.0,I love chesskid. With gold it is an amazing tool that got my elo from 100 to 1075 immediately. It's genuinely impressive and I love it. Keep up the work!,3,"January 18, 2024",2024-01-18T03:48:04Z,"{'title': 'Chess.com', 'snippet': ""Awww, thanks so much for the feedback, Avery❣️We're thrilled that you're enjoying chess with us 😊."", 'date': 'January 18, 2024', 'iso_date': '2024-01-18T22:57:14Z'}"
30d10e13-e107-495b-8ca4-5609e64aeb1e,Bidisha Chakraborty,https://play-lh.googleusercontent.com/a-/ALV-UjXQ-hI2CMjDx2wVLlfa_7uQVPDSmIQconpRi4EaBFmmcnmJayG8,4.0,Very nice but while playing the fast chess the anyone option does not come all time so not all time I would play other wise great and also helpful videos puzzle. I will say that You May Try It,20,"February 21, 2023",2023-02-21T13:34:17Z,"{'title': 'Chess.com', 'snippet': ""Hey there, Bidisha! Thanks for the feedback :) Can you elaborate on this fast chess issue, please? Are you not seeing any opponents to play against? We'd love to hear more :) If you'd rather email us your suggestions or concerns, we can be reached at support@chesskid.com!"", 'date': 'February 24, 2023', 'iso_date': '2023-02-24T00:40:45Z'}"
ccb7fef6-47de-4dd8-b873-f9db064c3761,marimthu K,https://play-lh.googleusercontent.com/a/ACg8ocJowqhyYM26KrGDTjvXpv5agspq873m3msjKxJrFfzf4IKmRA=mo,5.0,It is awesome I have downloaded this on very many devices it lets you play against other kids but the problem is that some adults play as kids and it gets harder for kids but overall it is good,13,"July 14, 2020",2020-07-14T04:48:46Z,
a07cddf9-1960-47bd-ab12-a2a47d4a28d0,Sean Wei Xiang,https://play-lh.googleusercontent.com/a-/ALV-UjW_nHl7winNGxfitRk4lfNgUHGdJ55zIJKtK-Zalh1x7-n3KpPc,1.0,"Very bad,this deadass game changed to bot to copy every move u make. One of the worst chess game I've ever played",0,"October 24, 2024",2024-10-24T10:36:10Z,
a51bc9a8-4e69-461b-8128-a992ab47c919,Aliyah Nikole Bernardo,https://play-lh.googleusercontent.com/a-/ALV-UjUJGO_v2Caoz-hJZAubblbtZb4qICumkhPmnO_9DUaPtxL_H_uI,5.0,"This game includes strategy, really fun to play especially for kids who are begginers. I really recommend this game for kids who want to learn how to play chess. :')",20,"January 14, 2022",2022-01-14T08:22:02Z,
0662022f-5079-426d-bae5-9d73983a15a6,André K.,https://play-lh.googleusercontent.com/a-/ALV-UjVvRUg34Kh3yyVEhMVpYNehDxXtrwhumtg1WFuGnX-m_8afm4lavQ,1.0,"This app doesn't even reveal its pricing scheme until you sign up. Pay-per-kid. No family link sharing of said subscription. Looking for a honest app for purchase, not"" pay as you play """,54,"June 16, 2022",2022-06-16T12:42:00Z,"{'title': 'Chess.com', 'snippet': ""Hello, Andre! We don't have any pricing schemes. All prices are listed here: https://www.chesskid.com/membership. As for sharing a gold membership, each Kid purchase automatically comes with a complimentary Adult gold. That's a 2 for 1 deal right there! We also run quite a few promo codes discounts and offer multi-membership packages on our site."", 'date': 'February 09, 2023', 'iso_date': '2023-02-09T20:21:06Z'}"
caf37750-4dcc-45a2-8321-77f2191c8faf,Géza Kiss,https://play-lh.googleusercontent.com/a/ACg8ocKi_JWBA1DfmWhe4H-tvbiKUUcqTvnYbEKZcIxbI0g4aF8-fw=mo,3.0,"The ideas are great, but the app itself has quite a few bugs, unfortunately (at least for us on a Samsung Galaxy).",14,"November 07, 2023",2023-11-07T18:43:54Z,"{'title': 'Chess.com', 'snippet': ""We're sorry to hear about this poor user experience! We would love to help :) Please email our amazing support team at support@chesskid.com and we’ll do everything we can."", 'date': 'November 07, 2023', 'iso_date': '2023-11-07T20:26:24Z'}"
66c20c5a-bd49-448e-ac55-644e5ee06206,Erkut Uzun,https://play-lh.googleusercontent.com/a/ACg8ocK6w_OMijlWmYqhIY1sPYyjHKklu3fjOjnCDuUV89jX3Qa4Ug=mo,5.0,Bots should be free and more hard.,0,"November 02, 2024",2024-11-02T17:35:05Z,
347acc73-f4d1-41bf-8278-ed269380d44f,Shamsher Dhillon,https://play-lh.googleusercontent.com/a-/ALV-UjUlyXTDt18NKw9rJ0cqEng93yVs6YAQwYh6egVwMr-NPId6SEk,5.0,Good for KIDS to practice,0,"December 06, 2024",2024-12-06T20:52:24Z,
dc8e1dab-fc18-4da3-ab99-a903875ba5ab,Iroda Vafo,https://play-lh.googleusercontent.com/a/ACg8ocIg5YYrds7DIJWdQXqnhlx_KhFy-Uz1uqD9EZKN9fJ_o-eOOA=mo,5.0,I became one of the best chess fans,0,"November 27, 2024",2024-11-27T13:43:22Z,
0c764e1d-7efc-4791-83ef-2b56dd5478dc,Josh Swantek,https://play-lh.googleusercontent.com/a-/ALV-UjUn2y-kLt7QYLk9rGUoaSjnAzl7sQghGmrvp-nYJg4PQRs4oiRF,5.0,fun time filler game,0,"November 26, 2024",2024-11-26T23:55:25Z,
c68240a6-b39c-436c-b84d-db1acc41e3ba,Mara,https://play-lh.googleusercontent.com/a-/ALV-UjVg5YqTbkDT5uTWswFmXePzVu0RdhkS3YyZVUdYm8V-dDkDSgT6mA,1.0,"It starts out kid friendly and basic, but other than showing the rules, never gets into strategy. Sexist as well. A character asks the child, ""Would you like to be a fireMAN?"" Girls and women play chess too. Chess is for anyone who wants to learn it, not just for those in the manosphere.",73,"September 06, 2020",2020-09-06T03:28:49Z,
7ac0474d-38cc-4b30-951b-dbed8a959a41,Filip Špiranec,https://play-lh.googleusercontent.com/a-/ALV-UjW9USfnt5cgXcklw9Owo-9pObeOnj9_bdyl7mTQM_zLVzNKz_wyaQ,1.0,It is not possible to unsubscribe and also I cannot access premium content other than robots. That is terrible user experience and I hate companies like this that make it so hard to unsubscribe.,9,"June 22, 2020",2020-06-22T12:29:16Z,
5fb661bb-7d7d-4e5f-88b1-b9594ddae030,R.C. Epps,https://play-lh.googleusercontent.com/a-/ALV-UjUs4VqHpJI1PG_yCftt9JPkZKZ3x3JqFPCF5VquL1VlQaWMIIlC,1.0,"Absolutely terrible app. Adding kids is a nightmare to accomplish and when you finally do, get both of you logged in and then click ""play kid"" it shows ""no kids online"". Can't even add kids from the app. 1/10",5,"April 07, 2024",2024-04-07T00:10:04Z,"{'title': 'Chess.com', 'snippet': 'We are really sorry! In order to play online with your kids, both accounts have to be online at the same time. Please email us at support@chesskid.com with your username and we will help you set it up! :)', 'date': 'April 08, 2024', 'iso_date': '2024-04-08T14:10:41Z'}"
1e2c6335-2edc-4cda-8e86-aa1594fb76b3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,5.0,"This game is a mind developed game with tactics,challenging fast chess and slow chess with your friends,challenging with tough bots,taking extra lessons etc. It is really a mind stretching game",46,"January 13, 2020",2020-01-13T14:48:17Z,
e2ee1cf0-1fd6-4d94-a85e-fb87f59e0d4b,Lee Zamparo,https://play-lh.googleusercontent.com/a-/ALV-UjXM2SRRlEjU9HN63jhCbu-lfzA0BwyS4SKUO46ng83hz9FMe_yO,5.0,it's great!,0,"December 22, 2024",2024-12-22T15:25:51Z,
